A,B,C,D,E,F,G,H,I,J,K
3.74617377608259,3.26607638296877,3.52032161665393,3.57849382897857,3.11245123728742,2.38216146676539,2.3522894901918,3.39419967867552,3.61770895981114,3.82825965829838,2.95681789715481
3.65623742648414,3.36336881976623,3.1406066158238,2.4021943031176,3.44103253188615,2.5276523094238,2.67588953552242,4.0664549458127,4.07675412867873,4.0897525405457,3.27433616972442
3.78336679887871,3.30450218591756,2.40762394259808,3.35950234289472,2.82373349497448,2.93747116128326,2.98258462054719,3.85540473095603,3.6622148757131,3.77334177357852,3.1169944772995
3.64115430308346,3.39860118401631,3.20721325574954,3.72339155312026,2.69969374270758,2.3754629385212,2.48064405940941,3.32041349312206,3.26356937909296,3.73789842312029,4.03658789049857
3.79148468866873,3.39860118401631,3.60972201453608,3.18695646526019,3.1054576247106,1.91016507055592,2.38691826789352,3.88667427381913,3.53539201155233,3.74955803490616,3.79272095502778
3.48478817744399,3.44912655192758,3.53973465431576,3.18695646526019,3.36664303681891,1.6687368477919,2.43771689666706,3.83218426725302,3.00998866911356,3.48439497290046,3.8122785489743
3.20366529511202,3.19560788367623,3.66467337510091,3.59947831767377,2.99165543830877,2.25722854182405,2.27755209517511,3.56282433487033,3.647880424693,3.82825965829838,3.18219001141096
3.60191637162103,3.32835178529696,3.61772766851217,2.88380333398102,2.84735643951426,2.36636776333432,2.60526127113903,3.57438418436258,2.85671201703328,3.24590119714363,3.8356947025389
2.61720175065519,2.67942962507057,3.52770356895463,3.64971940812792,2.76612702870619,2.03540340547034,2.32391851180611,3.49601699971732,2.95181593121212,3.52722969136775,3.78883172492422
3.44914246885025,3.18420843344141,3.45046985138666,3.04252011241564,2.79299902668999,2.33541985795179,2.39787366529565,3.51975484209158,2.74885336419769,3.60999521919696,3.73849233898517
3.38747059385864,3.10595031726376,4.00401074170816,3.37074683690867,2.83439151631554,1.6687368477919,1.9620493455133,3.58959605097917,3.31854965708196,3.92179742541647,4.39767517109306
2.97554535211485,3.26988600589757,3.24201459195218,2.61160152054315,3.28060768566004,1.64521494103145,2.08272897448601,3.78916838860433,3.57160417853928,3.71825741398784,2.42560983969092
3.7623823085915298,3.69538025091211,3.5301365971997,2.68811760345486,3.0625111699219,1.99248966235733,1.99452791334214,3.18009559391162,3.18565743799733,3.32645602610059,3.73408322037715
3.53548778110733,3.25049465010362,3.33798146035612,2.80970191508076,2.74075971502114,2.03540340547034,2.3436209990634,3.83218426725302,3.4394251127575,3.92179742541647,2.55017005606826
3.76666110631769,3.57375135455265,3.33036206675654,3.59120579277441,2.74075971502114,2.65574786137079,2.76540297381116,3.80860315072205,3.61141472745624,3.79329755624995,3.00609898694758
3.91034927278231,3.91437177846494,3.70703582515888,4.1994848776357,3.62122803962276,2.14299884648657,2.23920943939543,3.65990166209942,3.40052177759153,3.73493394435614,4.10458496860713
3.54693607259937,3.1455790672873,3.52770356895463,2.5784968241889,2.83962402108075,2.26309712127584,2.46899339784069,3.58165626085892,3.52001715269259,3.58969739303205,4.15222660251382
3.49604829239697,3.21968072358074,3.46761527700272,3.12071533750764,3.12879024196486,2.15810475403442,2.20685572193148,3.62508379130505,2.68688357531969,3.51258916785694,3.79657566488582
3.46135235184469,3.20008518243049,2.95671195513373,2.7077130019377,3.01135873397738,2.15810475403442,2.41006480865762,3.55437476064894,3.73714523860252,3.86724627211666,3.33206189466433
3.28953995335213,3.03390241072493,3.70379480677275,3.15623599935367,3.60901815506439,2.62137932325205,2.7229483950466,3.69522962131871,3.99056798254836,4.07026815961212,3.67142368158106
3.44558993884732,3.20008518243049,3.79315738338802,3.2146540235244,3.2691531077347,2.02342420096629,2.33655943954628,3.51604290152952,2.67881602308994,3.57918127577267,3.77695058845393
3.60563360767898,3.31317102208552,3.36718871991592,3.73554044185517,2.94118966567172,1.74613594912926,2.34010457102726,3.25419725964385,3.15864147422345,3.5437089629624,3.6798732563401
3.41797718526852,3.19108394563036,3.07800090993782,3.55052243835858,2.85243594476345,2.01576588744324,2.15330181550795,3.2350469179681,2.96324536519294,3.64061896318639,3.93737147758389
3.65237700605027,3.42987845199861,3.68040406851634,3.01192339885211,3.28529267441446,2.91402440210101,3.16400444661591,4.35551281704363,3.72511415201108,3.74230754173347,3.22715712182372
3.00357401685582,2.9669557552533,3.78916690086402,3.55052243835858,3.6850925212544,2.46465137967671,2.51145737871352,3.3978853670627,3.4668056726905,3.6331630816007,3.24116782673329
3.22640840534598,3.33165441940198,3.45626052883193,2.90661155252607,2.52700102175025,2.27743074775799,2.8046806178047,3.63298680305399,2.79066561857407,3.61394337757044,3.72286051705225
3.56288163306798,3.23433300114858,3.16037709449961,3.15623599935367,3.31587674672438,1.73448404566615,2.09220359952647,3.51135791110889,3.78644800696819,3.76509542854519,3.08528010396949
4.11408678159772,4.10038209914568,3.73364957635478,3.09004655552674,2.96521201379205,2.12334628798063,1.95353556305594,3.40636558187873,3.76695021835976,3.86283715337578,3.04749159881999
3.56694682110367,3.38280692205965,3.41400416010666,3.09791916841236,2.55039737226896,1.97643705801923,2.31278265986189,3.94526127896547,3.57506471015503,3.6726716189716,2.01007032166072
3.51998879986721,3.09474210979497,3.56731817163347,3.42543083488418,3.11659397746971,2.24524799806777,2.20203055447025,3.55094835696856,3.75115595213486,3.8595006878075,3.48453391993414
3.63312220875376,3.28479886125031,3.40761736337149,3.82459243699077,3.11659397746971,2.42234259299045,2.46899339784069,3.25419725964385,3.92340046038594,3.91003252173018,3.06161621953422
3.44558993884732,3.3079905120606,3.99578522171346,3.61159894885843,2.82909519949506,1.92564966118871,2.19959771878889,3.49601699971732,3.06015519302025,3.47367110987112,3.76952657079663
3.54339079241063,3.63677763039942,3.71503410737155,3.08605607811452,2.18746789801229,2.07038722213501,2.359101827521,3.97670200922577,2.62698489868599,3.56180718221547,3.86725266684041
3.74258824939075,3.57375135455265,3.48410945117671,2.76450540772965,3.11659397746971,1.67555219508389,2.29747629419735,1.59379419671334,3.26356937909296,3.78143445104901,3.82802874923136
3.49604829239697,3.32835178529696,3.37419361894321,3.54683805221031,2.79009405122001,2.1506174682983,2.21868920275935,3.52343532516352,3.6895380004916,3.65156814237197,2.82802969843758
3.82994293864646,3.5033365080277,4.0974849906759,3.44923374320038,2.76612702870619,1.72653885158203,1.99452791334214,3.59739328780511,3.73714523860252,3.83184395206489,3.08855780933767
3.74258824939075,3.65978673461613,3.7500399914664,3.1674586928092,2.82373349497448,2.17627703949602,2.52780342548852,3.84765695326231,3.71274025373409,3.94164894180496,3.32831795516721
3.7074509451878,3.63268434434685,3.66467337510091,2.85063509311583,2.20238447159348,2.4535152824949,2.58162066893751,3.69891531059822,3.79897660055915,3.84819029689334,3.23421897142927
3.16118164975071,3.49551117208506,3.60972201453608,3.25811968798795,3.49196794944766,2.37093915899631,2.47679512814509,3.33620775333897,4.4240841415619,4.40943016524773,3.63309181974178
3.74258824939075,3.57375135455265,3.59742984225757,3.28513566075512,2.7782758489082102,2.81662614244061,3.02104279598998,3.79312554089468,2.99844103853634,3.38014086390948,3.44900577379507
3.55463528881559,3.45287587915429,3.53496214025821,3.69802408335567,3.09402817737157,2.42234259299045,2.33118688671477,3.4529620445778,3.45515207996953,3.59793070929067,3.09824506413809
3.02051240671485,3.21108055819857,3.9530618754831,3.45326835829871,3.41762378273777,2.21376579173459,2.23473243771592,3.4497169905767,3.76025145640901,3.77334177357852,3.43305326904738
3.57430225267294,3.42193382143697,3.38787331150167,2.80462241424243,2.72071193361549,2.36406389414162,2.44192645811341,3.37140348983403,3.24407160151417,3.78937908341897,4.10458496860713
3.68799050019382,3.52283429405424,3.45046985138666,3.08202859430145,3.05465754146246,2.67536058913914,2.62126073707911,3.7380779778126,3.27951493290424,3.6331630816007,3.71444221126907
3.66060772187905,3.3079905120606,3.83957640196601,2.99247416587096,3.24631637977833,1.78109844244353,1.94528992589727,3.43311773310624,3.20869358694987,3.68285086097906,3.95681737260834
3.3833734471065,3.21540192874397,3.19109756093318,3.00392513145832,2.99530498572514,2.37093915899631,2.5544688201092,3.47296944465111,3.83452962594601,3.78143445104901,3.35209579168251
3.54339079241063,3.19108394563036,3.28588381659713,3.40986306220799,3.07327298403113,2.12734858099138,1.76552957051048,3.27416832873809,3.78644800696819,3.91003252173018,3.30515010089605
3.00109940262425,2.94747744931377,3.06261368893346,3.7645041359575,2.94528680317032,2.32543607307583,2.37077219624815,3.43760660371438,3.71274025373409,3.94164894180496,3.33945431649833
3.3203538856221,3.25835539344011,3.80103000608705,3.37899317948461,3.71727720207482,2.07804108236105,2.24583958424913,3.58959605097917,3.79484043158328,3.80862718746428,3.1522268158016
2.92241439842683,3.0832369626651,3.61374328798824,3.79688890715495,3.11245123728742,2.37093915899631,2.46503933983249,3.30402308471939,3.18986167330887,3.45988282859959,3.9981296393904
2.99610746711527,3.29744033496211,3.68721667008738,3.00392513145832,2.55039737226896,2.42234259299045,2.50787315335543,3.30097539315097,3.7051430725641,3.81609375179527,3.13789237807922
3.55877803324941,2.94747744931377,4.09352483123306,3.67797616503208,3.089663377688,2.51965417006916,2.67994456641864,3.37528692250205,3.88799390565658,3.8595006878075,3.27645986215939
3.30460369211605,3.11417063760615,3.37419361894321,3.77007208987123,3.30085388040326,2.28024156942142,3.01734665719699,4.0234585812495,3.9355919829,3.9332520094829,2.99409010348496
3.51621558410836,3.35095956657629,3.43865158826088,3.81221853838186,3.18744976405479,1.83584561758377,2.04261777131124,3.62869390713436,3.67335124080244,3.8400940271391,3.23886387334944
3.14545097044607,3.10038236994958,3.45337484130508,3.63107730002558,2.81556474338693,2.31262468702566,2.42628774756283,3.84765695326231,3.60823306905379,3.581304969109,3.20275215337004
3.60191637162103,3.51964484713818,3.4416364410239,3.70450621037045,3.0625111699219,2.55528414117432,2.58162066893751,3.43311773310624,3.63003019562894,3.65156814237197,2.92183469966516
3.62904975956801,3.46514489780944,3.92952987542937,3.30495480723621,3.49196794944766,2.11522933509976,2.46899339784069,3.98816499212738,3.50000004299515,3.73044893597147,2.59411829408416
3.7623823085915298,3.46027880344178,3.49476751712069,3.51964104974644,2.84221682087052,2.78538076628543,2.80829974178491,3.71097982106053,3.71022259770298,3.78143445104901,3.21755906996815
3.37506134016529,3.1455790672873,3.62167582690215,2.89845557346253,2.72071193361549,2.46830084943865,2.4844591797214,3.42629621545169,2.4746990139515,3.39012508142673,2.90222445283614
3.67187479390066,3.73025187276677,3.33418847295277,2.80970191508076,3.13278072032757,1.81263478120253,2.03910178022658,3.04631438233508,3.88462726502028,4.07026815961212,3.46849661279022
3.69557883149906,3.49211380618739,3.55144141195081,2.58701255875952,2.01139953212344,2.37994008360683,2.44471033434743,3.42972036744128,3.74885199737101,3.75385093102641,2.50753550132217
2.90728070010711,2.76918995273645,3.59325390214183,3.7645041359575,2.74724180040263,2.32795361744874,2.88667901837496,3.13769178622221,3.78644800696819,3.85161444970027,3.16336317114919
3.71133727491386,3.6285521111332,2.7259913822418,2.73554189509211,3.30798823826265,2.67196325308109,2.87084765719133,3.72271822346682,3.88123432223929,3.88233494237362,3.14079736566427
3.74617377608259,3.5270507777036,3.71819262638341,3.82459243699077,3.30085388040326,2.14299884648657,2.38213715869694,3.57029089845654,3.05675783161461,3.43390399285303,3.80039646190445
3.1878133847153,3.04677131553651,3.31867631367581,3.11699810528942,3.16713519519232,2.33294534503412,2.54245003331131,3.55094835696856,3.61770895981114,3.74955803490616,2.97330654238659
3.7074509451878,3.2384301465306,3.41400416010666,2.8901434906718,2.8072393942905,1.60998769870878,2.08591020173439,3.457251406607,2.72511567672688,2.45424787056602,3.70664497402064
3.57826241160937,3.28844841423838,3.52279623533363,2.67454491405492,2.91793727039249,2.42636375298045,2.50425910169185,3.27740934555565,3.86208396883594,3.83184395206489,3.01778472314921
3.86865064008788,3.63677763039942,3.68040406851634,4.15623578996768,3.5584181068099,1.97304045464384,1.85933395534924,3.33195687801068,3.28693894695409,3.87485613205663,3.90621731884616
3.35134707497422,3.19560788367623,3.85131480475885,3.50765975471387,3.28060768566004,1.94909112744423,2.03198324800744,3.62508379130505,3.81513825931543,3.94164894180496,3.21512604309393
3.15600114223842,3.17956353241581,2.88258932033118,2.65335581424314,3.17561540496644,2.56265762663821,2.56194751627774,3.38673311646325,3.23662211878444,3.34509812821146,3.386309879703
3.41797718526852,3.19560788367623,3.13280291968771,3.56628394473281,3.089663377688,1.81672614617183,2.30900634274651,3.40994987470778,3.84205006431539,3.87161107735984,3.2889884495851
3.55115255632771,3.22180441567372,3.67522355646942,3.33232714090883,2.69969374270758,2.26309712127584,2.28161072764312,3.47296944465111,2.4746990139515,4.21894108641688,2.16062625920464
3.60931929680657,3.42193382143697,3.5826349275482,3.49585894469017,3.73417795141741,1.77396805497408,2.26092731534618,2.25079114954611,3.85309204379187,3.84358235484038,3.21512604309393
3.45703097910502,3.40973754667103,3.10140963458297,2.62725328543718,2.79009405122001,2.25722854182405,3.00223926782251,3.1053357867423,3.71773219892105,3.72591712666088,2.92943740162547
3.76666110631769,3.40973754667103,2.92172274067239,2.68476398987012,2.95336691317124,2.02342420096629,2.21162787263808,3.56615866539363,3.4790155559194,3.79329755624995,3.98173922354567
3.55877803324941,3.3009856139392,3.3265016476447,2.79165750278106,2.10969323663262,1.89885299137162,2.19221636411622,3.58165626085892,3.01751996189115,3.26166269612882,2.62080657138135
4.12541684530006,3.73025187276677,3.43865158826088,3.51568389797864,2.92653741754562,2.21376579173459,2.21399442827633,3.4027514610457,2.4746990139515,3.54601291749718,3.73408322037715
3.34801061061288,3.29206755396349,3.5537453664987,3.14002047151404,2.85994551741583,2.71930910388138,2.85549628117945,3.87906541633434,3.54657617665254,3.82464553650428,3.01778472314921
3.75017242334615,3.55448902149924,3.05832079904292,2.93778498321493,2.82373349497448,2.16909910304475,2.30519690282662,3.58564430011134,3.83452962594601,3.97284246122761,3.1522268158016
3.34801061061288,3.3009856139392,3.2148015819387,2.38642444895873,3.03520830160005,2.44592935105486,2.37567935477819,3.18810124197723,3.50407795460761,3.86724627211666,3.82022504512954
3.69957237179457,3.37839780468281,3.6294660704545,2.93019888107895,2.75992275326111,2.50820339620004,2.62859069328418,3.34041742409256,3.50811793162372,3.40943023049451,2.94923374154417
3.63715682442906,3.24248900032509,2.2772956399503,3.42969164064329,1.97298168463951,1.88654549303161,2.1395149363393,3.46883327641034,3.64201149163106,3.73044893597147,3.06850991726391
3.66060772187905,3.18651238638859,3.4731832299654,3.48050751425433,2.99165543830877,1.9803664834684,2.1281614116508,3.44535218628581,3.77572414216425,3.78542493356545,3.23421897142927
3.48069489183762,3.20008518243049,3.56284086994231,3.31215985442331,3.2926850954914,2.73038086311601,2.70731668814201,3.6678584240364702,3.52391219587204,3.8595006878075,3.95681737260834
3.56288163306798,3.14049954701559,3.80491343995438,3.12071533750764,2.72749787460288,2.93747116128326,2.98658735440635,3.98055671919723,3.46280702611236,3.68285086097906,3.92565208137294
